sleep_wakefulness,clinical evolution seizures distribution time day sleep wakefulness cycle seizures evolve sequentially clinical phases seizure start aura phase evolve tonic seizure phase evolve generalized tonic clonic semiology phase unknown specific seizure evolutions cluster times day sleep wakefulness aimed describe distribution clinical evolution seizures time day sleep wake state included patients seizure phases admitted long term electroencephalogram monitoring num year period hundred fifteen patients num seizures presented phases num patients num seizures evolved clinical phase phase evolution clonic seizures differed time num num peaks num num num num sleep num num evolution automotor seizures peaked wakefulness num num evolution tonic seizures differed time num num peaks num num sleep num num generalized tonic clonic seizures peaked sleep num num findings remained statistically significant multivariable analysis adjusting separately potential confounders semiology phase age gender days long term electroencephalographic monitoring unit abnormal neuroimaging number antiepileptic medications seizure localization phase seizure evolutions pattern distribution phase differences reach statistical significance data demonstrate evolution seizures phases cluster specific times day specific phases sleep wakefulness cycle
sleep_wakefulness,neural immune interactions disorders sleep wakefulness organization findings effects inflammatory molecules neuronal circuits molecular interactions immunity sleep health disease shed light pathogenesis disorders past encephalitis lethargica present concern human african trypanosomiasis narcolepsy share alterations sleep wakefulness transitions disorders differ etiology synaptic interactions immune response derived molecules play pathogenetic role knowledge obtained neural immune interplay senescence implications age related sleep dysregulation common elderly population altogether data cell groups implicated regulation sleep wakefulness circadian timing interactions sensitive synaptic effects immune molecules
potential_threat_anxiety_,discovering networks altered potential threat anxiety quadratic discriminant analysis researchers recently begun functional neuroimaging explore human response periods sustained anxious anticipation potential threat investigated brain responses acquired functional instructed threat shock paradigm create sustained periods aversive anticipation analysis previously published data employed quadratic discriminant analysis classify multivariate pattern brain functional connectivity identify connectivity periods potential threat method identifies clusters altered connectivity voxelwise basis eschewing define regions priori classifier generalization evaluated testing data participants training robust classification threat safe contexts inspection diagnostic features revealed altered functional connectivity involving intraparietal sulcus task negative regions striatum anterior cingulate cortex anticipate proposed method prove experimenters wishing identify large scale functional networks distinguish experimental conditions groups
potential_threat_anxiety_,frontal cortex stimulation reduces vigilance threat implications treatment depression anxiety difficulty treating mood disorders brought clinical interest alternative treatments transcranial direct current stimulation tdcs dorsolateral prefrontal cortex optimal parameters stimulation underlying mechanisms action unclear psychiatric treatments acute effects emotional processing predict therapeutic action effects proposed cognitive biomarkers screening treatments depression anxiety study assessed effect tdcs battery emotional processing measures sensitive antidepressant action refine optimal stimulation parameters stimulation common electrode montages compared sham sixty healthy volunteers received num minutes active sham stimulation completing computerized emotional processing tasks including dot probe measure vigilance threat relative sham stimulation participants receiving simultaneous anodal stimulation left cathodal stimulation bipolar balanced montage showed reduced vigilance threatening stimuli significant effect cathode supraorbital ridge bipolar unbalanced montage effects tdcs measures emotional processing findings provide experimental evidence modulating activity reduces vigilance threatening stimuli significant reduction fear vigilance similar anxiolytic treatments cognitive paradigm finding tdcs acutely alters processing threatening information suggests potential cognitive mechanism underwrite treatment effects clinical populations
sleep_wakefulness,evolution sleep wakefulness cycle vertebrates data behavioral somato vegetative neurophysiological parameters sleep wakefulness insects cold warm blooded vertebrates provided hypotheses existing evolutionary formation separate sleep phases stages vertebrates considered review shown data correlations quantitative characteristics sleep wake mammals basic metabolic rate lifestyle environmental habits original experimental results formation neurophysiological characteristics sleep wake vertebrates phylogeny ontogeny mature immature mammals provided detail basis concepts evolutionary development sleep wakefulness cycle vertebrates interactions telencephalic diencephalic rhombencepalic parts brain processes cycle wakefulness cycle integration discussed
circadian_rhythms,circadian rhythm gut microbiome circadian rhythms num patterns regulating behavior organs cells living organisms rhythms align biological functions regular predictable environmental patterns optimize function health disruption rhythms detrimental resulting metabolic syndrome cancer cardiovascular disease clear intestinal microbiome regulated circadian rhythms intrinsic circadian clocks host organism microbiota rhythms regulated diet time feeding alter microbial community structure metabolic activity significantly impact host immune metabolic function review cover host circadian rhythms generated maintained host circadian rhythms disrupted consequences circadian rhythm disruption highlight newly emerging literature indicating importance circadian rhythms intestinal microbiota
loss,investigation experiences mothers living prenatal loss incidents qualitative study fetal death women experience negative feelings loss lived experiences influence future pregnancies maternal health women negatively aim study investigate experiences women pregnancies terminated medical indications design definitive status study type qualitative research design ten women hospitalized april july num akdeniz university clinic obstetrics gynecology subsequently experienced pregnancy loss hospitalization enrolled participants thematic analysis analyze data pregnancy loss experiences participants investigated main themes lived experiences termination pregnancy lived experiences pregnancy termination willingness baby termination posttermination care requirements physical condition hospital rooms hospitalization participants expressed feelings hope fear worry unsuccessful fetal death feelings loneliness disappointment blame avoidance fetal death aftermath fetal death health professionals insightful empathic communication skills mothers cope loss addition participants wanted babies individualized care important women experience pregnancy loss
arousal,objective real time measures investigate effect actual physical activity affective states everyday life differentiating contexts working leisure time sample students multiple studies suggest physical activity positive affective reactions reduces depressive mood studies interventions focused structured activity programs rarely actual physical activity apa daily life seldom account context apa occur work leisure prospective real time assessment design ambulatory assessment investigated effects apa affective states valence energetic arousal calmness real time everyday life controlling context eighty undergraduates students age num num num num females num participated study apa assessed accelerometers num palmtop devices prompted subjects approximately num min num daytime period assess affective states context analyzed person effects hierarchical modeling num num multilevel analyses revealed apa context influenced subsequent affective states interaction apa context predict energetic arousal state levels affects differ men women men women apa everyday life effect individual affective states valence calmness independent context apa occur energetic arousal men reported lower feelings energy women reported feelings energy leisure time compared working episodes
arousal,dimensional approach assessing affective states good poor sleepers study examined dimensional approach assessing affective states good poor sleepers assessment manikin verbal report measure affective states separate ratings valence arousal sample num undergraduate students completed pittsburgh sleep quality index participants classified post hoc good num poor sleepers num rate current affective states day affective state bedtime night previous night compared good sleepers poor sleepers reported negative affect arousal night negative affect day poor sleepers lower sleep quality shorter sleep duration components negative daytime valence good sleepers higher scores sleep medication daytime dysfunction components negative daytime valence findings appears detect differences good poor sleepers valence arousal current daytime retrospective night time emotional states approach assessment affective states related sleep disturbance
arousal,dissociable effects valence arousal adaptive executive control based introspectionist semantic psychophysiological experimental frameworks long assumed affective states derive independent basic dimensions valence arousal study investigated valence arousal dissociable level affect related cognitive processing examined valence negative positive arousal low high influence performance tasks requiring executive control recent research dissociable cognitive components involved regulation task performance amount current control strength filtering goal irrelevant signals control adaptation strength maintaining current goals time visual pop distractor task found control exclusively modulated arousal interference goal irrelevant signals largest high arousal states independently valence contrast control adaptation exclusively modulated valence increase control trials goal irrelevant signals present largest negative states independent arousal monte carlo simulation revealed differential effects experimental factors control control adaptation dissociated correlation empirical interference conflict driven modulation interference case present data observed effects valence arousal adaptive executive control dissociable findings affective influences cognitive processes driven independent effects variations valence arousal resolve heterogeneous findings observed previous studies affect cognition interactions
arousal,satisfaction moderates association physical activity affective states adults aged num activity triggered ambulatory assessment substantial evidence shows physical activities daily living positively correlated affective states middle aged older adults people physical activity decreases grow older conditions enhance older individuals physical activities daily living understood study investigated satisfaction competence relatedness autonomy moderating effect subject relation physical activities daily living dimensions affective states valence energetic arousal calmness based ambulatory assessment activity triggered diaries physical activities daily living num adults aged num age num num num num measured objectively consecutive days satisfaction affective states assessed function amount physical activity preceding num min affect measurement activity triggered diaries hierarchical multilevel analyses performed satisfaction significantly positively correlated dimensions affective states physical activities daily living significantly energetic arousal calmness valence physical activities daily living autonomously regulated association physical activities daily living valence significant positive findings significant moderating effects satisfaction crucial interventions aiming improve health enhancing effects physical activity adults aged num positive feelings owing physical activities daily living depend extent psychological satisfied
arousal,multiple output support vector machine regression feature selection arousal valence space emotion assessment human emotion recognition assessment affective state subject recently emotional states terms discrete emotions happiness contempt order cover high range emotions researchers field introduced dimensional spaces emotion description characterization affective states terms variables dimensions measure distinct aspects emotion common dimensional spaces bidimensional arousal valence space knowledge systems modelled independently dimensions dimensional spaces paper study effect modelling output dimensions simultaneously show experimentally advantages modeling multimodal approach including features electroencephalogram physiological signals modelling multiple outputs employ multiple output regressor based support vector machines include stage feature selection developed embedded approach recursive feature elimination proposed initially results show features eliminated multiple output support vector regressor affecting performance regressor analysis features selected smaller subsets observed signals informative arousal valence space discrimination electrooculogram electromiogram galvanic skin response
sleep_wakefulness,state markov model sleep wakefulness dynamics light dark cycle mice behavioral states alternate wakefulness wk rapid eye movement rem rem nrem sleep time scale hours light dark cycle rhythms tens minutes seconds awakenings sleep statistical analysis bout duration markov chains sleep wk dynamics quantitative analysis evaluated influence light dark ld brain function sleep wk cycle bout duration bd histograms kaplan meier km survival curves wk showed bimodal statistical distribution suggesting types wk exist wk wkb long wk wkl light modulated specifically wkl bouts increasing duration active dark period contrast wkb nrem rem bd histograms km curves change significantly ld cycle hippocampal eeg types wk comparison wkb showed lower spectral power fast gamma fast theta bands emg tone fitting states markov chain mice hypnograms states transition probabilities matrix found dark active period state maintenance probability wkl increased probability wkl nrem transition decreased opposite found light period favoring hypothesis participation wk nrem rem intrinsic sleep cycle role wkl homeostasis conclusion propose extended markov model sleep stages wkl nrem rem wkb fully adequate model accounting modulation sleep wake dynamics based differential regulation long wk high gamma theta epochs dark light phases
acute_threat_fear,genetic influences neural physiological bases acute threat research domain criteria rdoc perspective research domain criteria rdoc initiative aims describe key dimensional constructs underlying mental function multiple units analysis genes observable behaviors order understand psychopathology acute threat fear construct rdoc negative valence system studied extensively translational perspective highly pertinent numerous psychiatric conditions including anxiety trauma related disorders examined genetic contributions construct acute threat units analysis rdoc framework num neural circuits num physiology specifically focused genetic influences activation patterns frontolimbic neural circuitry startle skin conductance heart rate responses research heritability activation threat related frontolimbic neural circuitry lacking physiological indicators acute threat found moderately heritable num num genetic studies neural circuitry physiology acute threat exclusively relied candidate gene method broader psychiatric genetics literature findings failed replicate robust support demonstrated associations variation serotonin transporter catechol methyltransferase genes threat related neural activation physiological responses unbiased genome wide approaches large samples needed gene discovery accomplished collaborative consortium based research efforts psychiatric genomics consortium enhancing neuro imaging genetics meta analysis consortium
acute_threat_fear,oxytocin attenuates amygdala reactivity fear generalized social anxiety disorder patients generalized social anxiety disorder exhibit heightened activation amygdala response social cues conveying threat fearful angry faces neuropeptide oxytocin decreases anxiety stress facilitates social encounters attenuates amygdala reactivity threatening faces healthy subjects goal study examine effects fear related amygdala reactivity matched healthy control subjects functional magnetic resonance imaging study utilizing double blind placebo controlled subjects design measured amygdala activation emotional face matching task fearful angry happy faces acute intranasal administration num num num mug placebo num num subjects groups activated bilateral amygdala emotional faces placebo group exhibiting hyperactivity specifically fearful faces bilateral amygdala compared group effect amygdala activity emotional faces group attenuated heightened amygdala reactivity fearful faces group hyperactivity observed placebo session longer evident normalization findings suggest specific effect fear related amygdala activity amygdala hyperactive providing brain based mechanism impact modulating exaggerated processing social signals threat patients pathological anxiety
sustained_threat,distinct associations low positive affect panic neural responses reward threat late stages affective picture processing abnormal patterns attention threat reward proposed potential mechanisms dysfunction anxiety mood disorders research topic inconsistent clinical heterogeneity samples assessed measurement attentional biases temporally imprecise present study measured transdiagnostic symptoms anxiety depression num young adults recorded affect modulated event related potentials response task irrelevant pictures speeded response task low positive affect uniquely reduced modulation event related potentials late positive potential rewarding images suggesting deficits sustained attention reward low positive affect blunted threat elicited late positive potential symptoms panic increased rewarding images increased late positive potential picture types data suggest dysfunction neural markers sustained attention threat reward relate specific ways transdiagnostic symptom dimensions anxiety depression event related potentials investigations time attentional abnormalities symptom dimensions
acute_threat_fear,cortisol administration acutely reduces threat selective spatial attention healthy young men mounting evidence single administrations glucocorticoids acutely reduce human fear previously reported administration cortisol acutely reduced spatial selective attention fearful faces likewise reduced preferential processing fearful faces spatial working memory task report acute effects num mg cortisol administered double blind placebo controlled crossover design experimental task measuring threat selective attention twenty healthy young males localize target presented peripheral location gazed preceding dynamic happy fearful face reliable method repeatedly demonstrate fear driven selective attention present results showed placebo usual fearful gaze cues caused stronger orienting attention happy faces cortisol abolished typical anxious response pattern low anxious participants data provide evidence cortisol acutely influences spatial threat selective attention neuroendocrine mechanisms discussed
potential_threat_anxiety_,virtually induced threat parkinson dopaminergic interactions anxiety sensory perceptual processing walking research evidence suggested anxiety influences gait identified dopa sensitive gait response highly anxious established accurate perception environment sensory feedback essential gait arguably sensory perceptual deficits noted anxiety potential exacerbate movement impairments expect reducing resources needed overcome compensate sensory perceptual deficits lead severe gait impairments anxiety threatening situations consume processing resources limiting ability process information environment movement sensory feedback highly anxious current study aimed evaluate processing threat related aspects environment influenced anxiety ii evaluate anxiety influences ability utilize sensory feedback walking threatening situations iii understand role dopaminergic medication processes threatening situations forty participants num num low anxious num highly anxious completed num walking trials virtual reality plank located ground ii located deep pit provided visual feedback lower limbs walking plank participants asked judge width plank walked plank varied size num num cm dopaminergic medication states evaluated gait parameters judgment error reported anxiety levels measured results showed reported greater levels anxiety num num compared participants reported greater anxiety condition compared num num similar judgment error additionally medication state significantly influence judgment error importantly group adjust step width feedback provided condition medication facilitated reduction visual feedback group current study evidence anxiety interfere information processing utilizing sensory feedback walking dopaminergic medication appears improve utilization sensory feedback stressful situations reducing anxiety improving resource allocation highly anxious
arousal,inference human affective states psychophysiological measurements extracted ecologically valid conditions compared standard laboratory protocols measurement psychophysiological signals real world experiments poses technical methodological challenges due external factors directly controlled address problem propose hybrid approach based immersive human accessible space called experience induction machine incorporates advantages laboratory life setting integrates unobtrusive wearable sensors acquisition psychophysiological signals suitable ambulatory emotion research paper present results studies conducted validate general purpose sensing infrastructure study human affective states ecologically valid conditions investigation recorded classified signals subjects exposed pictorial stimuli range arousal levels free walk gesticulate study designed experiment classical conditioning paradigm procedure behavioral sciences additional feature participants free move physical space opposed similar studies measuring physiological signals constrained laboratory settings results sensing infrastructure infer human event elicited affective states measurements psychophysiological signals ecological conditions
arousal,pupil size active information channel biofeedback applications pupil size regarded passive information channel insight cognitive affective states defies control recent study ehlers al num demonstrate sympathetic activity indexed pupil dynamics strategic interference means simple cognitive techniques utilizing positive negative imaginings subjects expand pupil diameter baseline variations albeit varying degrees success periods current study comprehensive replication basis considerable experimental set results show stricter methodological conditions controlled baseline settings user instructions strengthen reported effect performance increases standard deviation effects restricted pupillary level parallel recordings skin conductance prove general enhancement induced autonomic arousal stability results studies conclude pupil size information exceeds affective monitoring constitute active input channel human computer interaction variations pupil diameter reliably display induced sympathetic arousal relevance parameter strongly future approaches clinical biofeedback
sustained_threat,initial sustained brain responses threat anticipation blood injection injury phobia blood injection injury phobia differs subtypes specific phobia elevated disgust sensitivity specific autonomic brain responses processing phobia relevant stimuli extent features play role threat anticipation unclear current fmri experiment num female phobics num female healthy controls anticipated presentation phobia specific neutral pictures behavioral level anxiety dominated anticipatory period phobics relative controls anxiety disgust elevated picture presentation applying models analysis brain responses anticipation phobia specific versus neutral stimuli found initial sustained increases activation anterior cingulate cortex insula lateral medial prefrontal cortex thalamus visual areas initial activation amygdala phobics compared healthy controls results suggest phobia characterized activation typical neural defense network threat anticipation anxiety predominant emotion
circadian_rhythms,altered circadian rhythms oscillation clock genes sirtuin num model sudden unexpected death epilepsy circadian rhythms affected neurological disorders sleep disturbances epilepsy data circadian rhythm disturbances epilepsy sparse examined diurnal circadian rest activity sleep wake patterns kcna null mice exhibit spontaneous recurrent seizures model sudden unexpected death epilepsy sought determine seizures aberrant oscillation core clock genes regulator sirtuin num sirt disrupted rhythms passive infrared actigraphy assess rest activity patterns electroencephalography seizure sleep analysis reverse transcription polymerase chain reaction western blotting evaluate expression clock genes sirt kcna null wild type mice epileptic kcna null animals disrupted diurnal circadian rest activity patterns tending exhibit prolonged circadian periods electroencephalographic analysis confirmed disturbances sleep architecture time spent awake asleep epileptic mice manifested disrupted diurnal circadian rest activity patterns found correlation actual seizure burden degree sleep disruption found attenuated oscillations clock genes clock bmal diurnal sirt mrna anterior hypothalamus attenuated oscillation core clock genes correlates underlie aberrant diurnal circadian rest activity sleep wake patterns observed kcna null mice contribute late complications epilepsy sudden unexpected death epilepsy sirt represent therapeutic target rescuing circadian clock gene rhythmicity sleep patterns epilepsy
sustained_threat,discovering networks altered potential threat anxiety quadratic discriminant analysis researchers recently begun functional neuroimaging explore human response periods sustained anxious anticipation potential threat investigated brain responses acquired functional instructed threat shock paradigm create sustained periods aversive anticipation analysis previously published data employed quadratic discriminant analysis classify multivariate pattern brain functional connectivity identify connectivity periods potential threat method identifies clusters altered connectivity voxelwise basis eschewing define regions priori classifier generalization evaluated testing data participants training robust classification threat safe contexts inspection diagnostic features revealed altered functional connectivity involving intraparietal sulcus task negative regions striatum anterior cingulate cortex anticipate proposed method prove experimenters wishing identify large scale functional networks distinguish experimental conditions groups
circadian_rhythms,role race ethnicity sleep circadian rhythms cardiovascular health recent years strong evidence emerged suggesting insufficient duration quality timing sleep cardiovascular disease mechanisms association proposed associations related endophenotypic features sleep homeostat circadian oscillator state effects environment review recent literature sleep circadian rhythms specific emphasis differences racial ethnic groups discuss reported differences individuals european african descent parameters related sleep architecture duration quality circadian rhythms period length phase shifting review racial ethnic differences cardiovascular disease risk factors develop hypothesis racial ethnic health disparities greater smaller degree relate differences parameters related sleep circadian rhythms humans left africa num num years ago genetic differences races ethnicities acquired genetic differences proposed predictor disparities concomitant differences culture lifestyle groups equally explain disparities discuss evidence genetic environmental differences sleep circadian rhythms usefulness health intervention targets
arousal,measuring positive emotions cows visible eye whites insight emotional lives animals utmost importance welfare billions animals care measure states scientific understanding measure interpret positive emotional states lacking recent years notable increase studies study explored percentage visible eye whites valid measure low arousal positive emotional state dairy cows bos taurus stroking positive stimulus thirteen dairy cows studied period months total num full minute focal observations performed focal observation comprised minute phases pre stroking baseline stroking stimulus post stroking post stimulus focal cow behaviours recorded observation focal eye filmed analysis data collection calculated percentage visible eye white pre determined measurement points focal observation eye white data analysed repeated measures test percentage visible eye white dropped stroking compared pre stroking post stroking phases num num num num num num num behaviours analysed friedman wilcoxon signed rank test behaviours positive emotions cows performed stroking phase focal observation supporting stroking stimulus induce positive low arousal emotional state study explored potential visible eye whites measure positive emotions arousal results support previous studies suggest eye whites serve dynamic measure emotion arousal
circadian_rhythms,developmental characteristics circadian rhythms hypothalamic pituitary adrenal axis puberty objective explore developmental characteristics circadian rhythms hypothalamus pituitary adrenal axis puberty methods total num num students grade num num num primary schools ma anshan city anhui province selected physical examination circadian rhythm axis checked num num saliva samples collected time points immediately wakening num minutes wakening bedtime index circadian rhythm axis calculated including cortisol awake response cortisol puberty priming diurnal cortisol slope testicular volume palpation visual inspection breast development assess state purbety development boys girls information gender date birth time fall asleep wake time weekly physical activity gathered questionnaire survey parametric test compare differences baseline follow period adolescent developmental processes index circadian rhythm axis results period follow program comparing continuous undeveloped group showed significantly increase puberty priming group continuous development group statistically significant differences num num num num num num num num num num num num significant differences noticed puberty priming group continuous development group area curve cortisol puberty priming group slightly higher persistent undeveloped group num num num num daily cortisol slope puberty priming group continuing developed group decreased significantly comparing continuous undeveloped group num num num num num num significant difference noticed cortisol puberty priming puberty development stages chi num num num num num chi num num num num num conclusions indexes circadian rhythm axis development puberty cortisol awakening response total amount diurnal cortisol secretion showed increase puberty development change diurnal cortisol slope declined development puberty
