7,89 90 218 306 306 313 314 355 360 360 375 501 563 620 756 756 1006 1154 1225 1283 1283 1315 1382 1434 1677 1693 1882 1893 1919 1922 1927 2350 2412 2555 2655 2742 2742 2750 2785 2962 3110 3180 3295 3436 3554 3566 3780 3878 4144 4325 4381 4478 4480 4505 4728 4774 4802 4911 4911 5160 5361 5636 5667 5789 5803 5826 5856 5857 5905 6153 6291 6412 6441 6522 6591 6591 6711 6727 6793 6793 6805 6990 7074
7,21 48 107 336 337 375 375 631 632 1247 1337 1368 1378 1407 1555 1629 1746 1895 2150 2347 2595 2608 2634 2711 2715 2743 2888 2889 3082 3083 3279 3315 3319 3693 3761 3853 3976 4027 4591 4834 5092 5104 5105 5110 5152 5183 5220 5221 5244 5365 5525 5590 5615 5685 5826 5890 5944 5945 6063 6151 6261 6591 6793 7207 7211
6,114 393 605 667 756 938 1009 1121 1562 1690 2068 2189 2407 2445 2673 2677 3132 3134 3245 3351 3415 3439 3576 3585 3741 3830 3853 3985 4088 4475 4478 4803 4954 5075 5179 5182 5237 5495 5512 5545 5575 5840 5874 5879 5905 5913 6209 6227 6227 6393 6449 6458 6558 6724 6882 6976 7269 7269 7306
2,91 93 93 294 352 729 729 747 1009 1009 1068 1156 1241 1291 1301 1314 1358 1422 1535 1547 1560 1561 1574 1611 1647 1647 1956 1957 2283 2382 2540 2674 2707 2785 2884 2884 3001 3002 3007 3315 3450 3669 3746 3749 3766 3823 3965 4017 4163 4261 4391 4401 4480 4480 4647 4648 4803 4853 4878 4909 5487 5667 5809 5874 5879 5885 5898 5903 5934 6141 6185 6194 6310 6350 6351 6351 6430 6463 6526 6705 6705 6706 6777 7294
5,2 18 144 146 275 375 464 483 520 586 659 837 1055 1089 1172 1284 1300 1377 1382 1412 1422 1555 1562 1567 1674 1705 1776 1797 1866 1873 2169 2459 2513 2563 2741 2887 2889 2958 2958 3006 3171 3238 3245 3310 3495 3557 3749 3777 3787 3852 3952 3982 4027 4027 4148 4447 4480 4592 4747 4765 4828 4835 5092 5200 5265 5361 5397 5503 5506 5671 5826 5905 6412 6412 6465 6793 6793 6879 6980 7316 7328
7,93 306 355 375 378 378 410 442 604 710 756 992 1011 1055 1187 1349 1434 1513 1679 1927 1959 2053 2178 2178 2179 2179 2344 2356 2482 2655 2673 2797 2873 2962 3007 3131 3319 3436 3457 3461 3517 3742 3853 3908 3934 3978 3982 3986 4088 4132 4325 4326 4480 4736 4765 4880 4880 5062 5092 5093 5140 5160 5246 5272 5369 5581 5652 5667 5801 5802 5803 5826 5974 6005 6065 6078 6153 6172 6200 6314 6383 6465 6523 6526 6548 6549 6591 6591 6613 6629 6647 6669 6710 6744 6793 6813 6855 6890 6890 6990 7052 7125 7176 7179 7189 7358
2,81 93 93 139 146 476 606 1009 1009 1031 1055 1055 1187 1377 1395 1535 1547 1560 1573 1726 1736 1788 1895 1912 1950 1951 1951 2058 2170 2174 2341 2350 2374 2376 2413 2439 2663 2700 2745 2750 2962 3006 3154 3171 3217 3277 3295 3319 3355 3509 3513 3766 3831 3834 3852 3853 3936 4401 4480 4480 4563 4765 4853 5092 5136 5140 5200 5226 5275 5293 5315 5400 5400 5401 5403 5504 5548 5666 5676 5677 5743 5809 5874 5874 5879 5879 5887 5905 6110 6227 6227 6357 6423 6464 6465 6549 6610 6613 6629 6692 6789 7263 7268 7372 7384 7393 7393
4,79 115 156 195 216 375 375 474 508 528 605 606 641 866 1054 1068 1088 1089 1103 1136 1287 1303 1344 1380 1423 1705 1705 1779 1779 1835 1842 1895 1943 2434 2608 2947 2958 2964 2964 3136 3139 3295 3460 3468 3544 3607 3750 3846 3846 3982 4038 4148 4183 4199 4480 4480 4552 4720 4763 5011 5136 5145 5191 5225 5265 5269 5344 5462 5590 5642 5667 5736 5802 5826 6177 6218 6465 6491 6613 6718 6742 6791 6805 6805 6811 7059 7153 7317 7365 7370
4,220 411 542 605 718 748 853 857 892 936 1055 1055 1173 1277 1334 1344 1547 1660 1706 1811 1879 1895 2087 2216 2244 2340 2341 2438 2439 2515 2539 2552 2745 2855 2887 2889 2905 2958 3033 3033 3090 3336 3345 3358 3364 3509 3534 3585 3714 3743 3762 3846 4137 4252 4463 4480 4492 4561 4751 4802 4802 4817 5092 5269 5361 5364 5451 5510 5525 5546 5631 5667 6035 6102 6123 6141 6164 6227 6548 6548 6592 6650 6696 6696 6774 6795 6805 6930 6931 7116 7205 7234 7370
4,37 115 136 375 469 486 511 559 567 569 569 605 651 652 652 1055 1068 1089 1128 1182 1184 1244 1267 1367 1374 1381 1592 1705 1880 1893 2032 2081 2087 2350 2374 2433 2434 2472 2505 2521 2612 2626 2691 2741 2779 2787 2879 3006 3006 3237 3319 3378 3506 3750 3787 3831 3837 3846 3846 3846 3852 3895 4118 4237 4237 4303 4303 4381 4480 4480 4714 4765 4784 4958 4958 5069 5092 5147 5155 5269 5397 5486 5591 5667 5704 5770 5887 5930 5930 5931 5931 6028 6096 6147 6151 6153 6412 6412 6421 6434 6465 6487 6523 6526 6610 6687 6764 6768 6812 6856 6917 6931 6993 7211 7355 7356 7370
5,118 217 375 375 375 442 442 474 510 1055 1058 1173 1199 1348 1349 1422 1505 1524 1678 1779 1893 1893 2141 2370 2454 2464 2482 2488 2662 2750 3113 3277 3319 3319 3351 3557 3588 3886 3982 3994 4302 4480 4481 4496 4767 4828 4828 4835 4836 4841 4952 4994 5092 5202 5676 5768 5770 5826 5905 5953 5954 6066 6066 6098 6223 6261 6261 6261 6320 6381 6381 6669 6671 6671 6742 6793 6796 6844 6866 6866 6966 7287
0,75 100 141 306 337 350 375 408 484 611 662 952 1177 1229 1239 1240 1240 1348 1350 1350 1497 1556 1693 1867 1895 2081 2087 2310 2472 2472 2521 2555 2555 2677 2691 2751 2789 2789 2915 3212 3297 3322 3353 3520 3566 3891 3895 4021 4022 4022 4087 4173 4505 4525 4527 4612 4910 4918 5200 5224 5229 5246 5246 5318 5320 5512 5525 5743 5802 5816 5887 5905 6101 6170 6185 6202 6412 6413 6434 6434 6437 6463 6744 6793 6795 6850 6885 6904 7088 7358
0,67 89 100 178 291 306 306 429 594 632 658 667 704 756 867 924 938 1303 1434 1502 1562 1693 1699 1700 1722 1800 1986 1992 2012 2087 2374 2508 2510 2510 2556 2556 2612 2655 2741 2742 2749 2931 2962 3017 3070 3137 3180 3223 3294 3315 3322 3325 3366 3373 3463 3878 3896 3917 3979 4046 4166 4169 4381 4480 4480 4765 4873 4975 5136 5140 5160 5228 5272 5387 5421 5543 5559 5677 5688 5737 5789 5802 5803 5807 5869 5973 5974 5977 6066 6066 6094 6095 6168 6177 6259 6412 6465 6548 6793 6793 6890 6947 6957 7156 7209 7255 7323 7324
6,16 17 430 430 632 845 872 896 984 992 1368 1377 1612 1613 1623 1624 1642 1660 1839 1920 1927 1985 1989 2022 2087 2124 2454 2505 2532 2707 2889 2952 2953 3125 3126 3234 3295 3371 3373 3565 3700 3848 3852 4077 4080 4228 4231 4281 4282 4354 4399 4478 4480 4480 4480 4481 4608 4608 4615 4618 4761 4802 5022 5038 5038 5069 5277 5277 5305 5318 5496 5572 5736 5840 6131 6141 6153 6170 6177 6182 6227 6227 6227 6239 6383 6555 6557 6694 6694 6893 6928 7176 7251 7261 7261 7269 7294
7,89 118 306 360 375 378 378 469 474 620 655 715 756 919 920 938 1140 1205 1283 1612 1691 2030 2090 2179 2260 2398 2413 2488 2741 2742 3083 3234 3294 3429 3457 3634 3691 3749 3978 3982 4255 4303 4324 4324 4325 4478 4627 4736 4765 4853 4858 5044 5272 5301 5435 5460 5571 5636 5737 5803 5826 5856 5858 5949 5973 6136 6209 6381 6441 6465 6591 6591 6669 6710 6727 6793 6793 6805 6890 6892 6893 6938 7022 7042 7078 7330
4,375 482 487 651 1089 1170 1182 1278 1381 1422 1423 1524 1562 1583 1673 1811 1893 1895 1943 1943 2179 2375 2439 2521 2612 2790 2879 3319 3450 3517 3565 3658 3750 3846 3846 3851 4304 4373 4480 4522 4993 5062 5085 5200 5246 5516 5667 5737 5768 6110 6124 6153 6155 6178 6202 6215 6312 6434 6464 6465 6610 6613 6718 6805 6812 6830 6987 6989 6990 7151 7153 7263 7370 7370
3,44 205 205 206 442 447 447 474 475 533 631 646 1173 1243 1348 1834 2087 2179 2481 2594 2608 2612 2639 2686 2746 2843 2973 3009 3085 3139 3244 3259 3309 3319 3554 3603 3852 3877 4252 4318 4480 4522 4748 4765 4952 5140 5255 5255 5351 5362 5399 5519 5519 5520 5520 5667 5672 5672 5742 5768 5796 5796 5803 5826 6092 6203 6203 6225 6261 6372 6434 6439 6440 6465 6522 6607 6642 6671 7032 7346 7386
2,11 93 113 154 224 493 493 553 553 605 631 631 756 756 913 914 1009 1009 1035 1062 1064 1136 1241 1537 1570 1682 1744 1914 1923 2020 2375 2412 2476 2477 2478 2638 2654 2784 2800 3489 3554 3565 3678 3823 3920 3979 3985 4012 4144 4192 4266 4354 4364 4388 4480 4481 4486 4505 4597 4798 4798 4803 4804 4853 4963 4989 4989 5200 5651 5652 5704 5826 5874 5875 5879 5879 5905 6120 6146 6170 6170 6183 6220 6454 6456 6465 6614 6642 6842 6842 6925 6954 6961 6993 7234 7334
0,82 100 265 303 304 311 415 532 532 563 593 649 704 710 714 715 715 921 1154 1187 1237 1239 1240 1241 1301 1348 1502 1511 1545 1575 1660 1723 1790 1790 1830 1830 1989 1992 2023 2081 2087 2113 2124 2148 2291 2356 2356 2444 2555 2962 3019 3082 3085 3295 3507 3510 3612 3637 3698 3698 3699 3700 3700 3766 3869 3897 3935 4061 4097 4104 4162 4237 4480 4480 4480 4714 4736 4767 4853 4975 5092 5094 5094 5112 5203 5356 5388 5415 5487 5505 5543 5551 5570 5571 5588 5591 5591 5615 5717 5802 5826 5974 6037 6038 6065 6066 6101 6102 6136 6136 6138 6144 6194 6284 6284 6290 6412 6413 6480 6557 6793 6834 6931 6957 6958 7025 7193 7234 7255 7284 7308 7379 7386
1,89 178 430 510 608 756 887 919 1089 1125 1177 1247 1304 1428 1800 1872 1879 1951 2087 2150 2168 2178 2179 2179 2182 2182 2207 2238 2250 2265 2356 2439 2441 2563 2575 3238 3245 3279 3609 3691 3692 3796 4022 4220 4222 4263 4263 4326 4347 4370 4453 4799 4823 4830 5092 5271 5279 5379 5487 5636 5667 5671 5677 5701 5737 5863 5869 5943 6071 6186 6383 6463 6499 6522 6647 6719 6768 6965 7011 7060 7135 7161 7327
1,32 174 178 178 192 218 220 442 442 483 494 559 586 747 842 951 1323 1387 1547 1570 1573 1604 1678 1755 1769 1876 1988 2235 2349 2350 2403 2403 2464 2546 2573 2624 2646 2782 2792 2944 3007 3295 3315 3358 3762 3777 3831 3834 3853 4050 4051 4149 4156 4295 4480 4497 4562 4710 4765 4765 4823 4883 4948 4990 5061 5065 5092 5119 5361 5362 5549 5569 5578 5580 5669 5671 5676 5742 5768 5770 5826 5932 5932 5933 5934 5935 5953 6178 6246 6383 6465 6466 6487 6689 6690 6805 6943 7000 7135 7135 7292 7309
1,174 178 442 442 520 531 532 561 1125 1126 1128 1186 1273 1314 1562 1614 1677 1800 1801 2005 2081 2087 2375 2444 2444 2449 2453 2502 2691 2873 2873 3006 3028 3277 3295 3351 3378 3442 3445 3460 3586 3634 3750 3852 4141 4142 4144 4147 4250 4263 4263 4303 4480 4480 4717 4740 4744 4765 4803 5202 5203 5503 5506 5613 5824 5826 5857 6178 6381 6383 6412 6413 7048 7135 7135 7147 7204 7206 7234 7312 7312
1,32 43 74 91 92 93 93 98 154 156 156 174 178 178 180 187 208 209 279 313 316 345 442 473 474 476 482 483 729 747 818 1050 1288 1500 1547 1547 1562 1570 1573 1786 1788 1806 1823 1825 1915 2081 2087 2179 2181 2235 2236 2237 2244 2245 2349 2350 2403 2445 2452 2573 2574 2578 2611 3004 3007 3266 3302 3319 3398 3412 3460 3469 3470 3553 3749 3750 3762 3781 3806 3806 3853 3947 3979 4104 4153 4179 4248 4480 4480 4497 4552 4552 4761 4764 4765 4769 4947 4947 4948 5061 5134 5324 5464 5856 6005 6017 6052 6151 6155 6168 6177 6189 6202 6266 6362 6383 6383 6464 6465 6475 6526 6548 6569 6766 6798 6812 6936 7135 7135 7151 7386
6,729 1009 1009 1241 1381 1412 1459 1467 1513 2087 2225 2409 2475 2477 2489 2707 2715 2922 2967 3068 3083 3300 3351 3818 3846 3946 3985 4162 4271 4478 4480 4647 4649 4650 4705 5237 5281 5649 5874 5879 5934 6151 6209 6227 6227 6311 6558 6705 6781 6805 6998 7156 7269
2,8 303 336 469 476 482 618 626 683 694 919 952 1002 1009 1009 1009 1062 1062 1092 1177 1244 1280 1562 1705 1756 1893 1927 1951 1960 2031 2157 2168 2285 2293 2350 2456 2523 2563 2612 2746 2800 2801 2801 2805 2806 2958 3083 3155 3233 3245 3279 3285 3415 3634 3658 3671 3691 3693 3907 3951 3985 4115 4127 4148 4201 4267 4419 4627 4774 4920 4994 5005 5093 5229 5548 5562 5651 5652 5704 5874 5874 5879 5898 5906 6103 6227 6464 6464 6899 7007 7015 7327 7386
5,49 220 246 375 375 378 485 510 511 511 569 632 644 658 658 660 1050 1055 1056 1128 1154 1300 1350 1382 1513 1524 1690 1694 1742 1883 1893 1991 2031 2058 2081 2329 2350 2449 2472 2505 2510 2513 2523 2612 2691 2873 2897 2995 2996 3246 3277 3288 3319 3749 3766 3799 3890 3982 4047 4048 4148 4153 4228 4686 4802 4958 4973 4983 4994 5092 5156 5157 5260 5271 5272 5326 5361 5548 5599 5667 5819 5826 5826 5857 5863 5905 6110 6151 6214 6222 6261 6261 6263 6366 6412 6413 6413 6464 6523 6553 6643 6644 6660 6669 6773 6774 6793 6795 6961 7152
6,191 195 260 270 913 1009 1013 1136 1224 1562 1712 1797 1878 1895 2053 2087 2109 2205 2329 2612 2889 2958 3082 3195 3195 3196 3234 3238 3345 3461 3461 3493 3658 3744 3766 4175 4177 4281 4326 4353 4514 4627 4784 4789 4790 4994 5049 5200 5652 5667 5802 5905 6060 6065 6123 6128 6227 6227 6615 6814 6893 6946 7269
3,195 205 205 395 464 474 509 513 539 539 750 785 786 916 949 972 974 975 975 1172 1375 1381 1571 1744 1758 1833 2081 2087 2376 2523 2540 2659 2750 2825 3315 3644 3749 3956 3956 4149 4212 4252 4480 4480 4501 4514 4752 4753 4816 4842 4947 4947 4998 5061 5265 5462 5463 5503 5642 5667 5676 5953 6005 6112 6163 6261 6298 6349 6464 6465 6467 6467 6468 7358
1,5 17 178 442 485 547 728 729 869 889 955 1237 1241 1274 1274 1394 1498 1724 1885 1886 2030 2081 2165 2178 2178 2179 2181 2182 2204 2403 2446 2475 2476 2477 2478 2510 2510 2513 2514 2516 2523 2546 2555 2556 2579 2799 2885 2965 2965 3006 3147 3295 3322 3352 3786 3894 3896 4381 4381 4441 4765 4765 4835 4959 5269 5270 5271 5272 5272 5502 5502 5761 5826 6074 6178 6311 6381 6383 6412 6449 6465 6548 6669 6742 6746 6764 7301
1,40 77 114 118 163 178 279 411 442 605 632 814 935 1038 1042 1154 1240 1241 1244 1322 1380 1724 1839 2030 2069 2070 2148 2178 2344 2439 2444 2449 2470 2492 2499 2523 2563 2707 2785 2819 3082 3082 3088 3187 3291 3326 3338 3339 3363 3443 3557 3669 3750 3762 3871 3980 3981 3983 4047 4226 4592 4732 4736 4765 4947 4952 4957 5056 5200 5263 5267 5337 5357 5398 5398 5428 5487 5525 5570 5768 5826 5996 6064 6073 6105 6106 6172 6172 6185 6295 6370 6383 6412 6464 6465 6480 6531 6685 7066 7138 7139 7272 7304 7365
4,50 134 136 156 195 196 230 415 459 474 482 482 514 636 637 852 1055 1094 1143 1201 1251 1415 1583 1584 1878 1895 1950 2005 2030 2030 2036 2142 2345 2453 2523 2529 2663 2750 2785 2873 2950 2958 2958 2965 3025 3266 3272 3333 3482 3506 3593 3692 3786 3846 3846 3896 3979 4211 4272 4290 4418 4480 4480 4480 4774 4947 5246 5268 5401 5462 5487 5507 5570 5638 5671 5737 5747 5887 5887 5953 6007 6112 6202 6227 6227 6231 6253 6311 6447 6566 6577 6579 6844 6993 7117 7309 7370 7370 7384 7386
0,5 93 99 100 108 178 306 306 319 360 360 375 592 620 753 974 1154 1158 1267 1281 1283 1283 1296 1303 1304 1371 1376 1383 1405 1497 1555 1562 1586 1629 1629 1677 1678 1680 1693 1801 1839 1864 1893 1919 1922 1924 1927 1959 2015 2042 2058 2200 2350 2355 2360 2555 2580 2608 2742 2742 3082 3101 3180 3182 3234 3300 3691 3750 3762 3878 3897 3900 4178 4326 4478 4480 4480 4680 4764 4765 4803 4805 5092 5140 5148 5229 5260 5272 5289 5338 5374 5397 5518 5549 5634 5636 5648 5789 5801 5801 5803 5803 5826 5905 5920 5953 5954 5981 6066 6132 6134 6136 6136 6151 6153 6173 6176 6434 6441 6449 6464 6491 6548 6580 6642 6652 6710 6727 6793 6793 6817 6987 7021
6,154 230 231 233 259 375 549 576 586 632 756 862 896 902 948 992 1241 1244 1535 1570 1612 1618 1734 1751 1756 1758 1846 1954 1988 1989 2030 2087 2102 2124 2320 2320 2449 2700 2714 3035 3070 3228 3295 3297 3321 3387 3388 3519 3530 3636 3636 3696 3701 3766 3852 3986 4051 4456 4480 4480 4480 4514 4563 4738 4853 5034 5200 5270 5428 5575 5613 5615 5639 5811 5813 5826 6108 6176 6177 6178 6180 6182 6202 6227 6227 6239 6279 6387 6400 6456 6456 6461 6465 6501 6620 6740 6829 6829 6927 7109 7170 7248 7251 7256 7269 7294 7309 7358
1,60 178 178 261 442 482 955 1016 1040 1089 1348 1377 1382 1417 1422 1448 1497 1513 1903 2099 2179 2179 2181 2185 2185 2185 2257 2398 2546 2573 2574 2636 2973 3234 3292 3554 3565 3749 3785 3852 3979 4107 4149 4304 4736 4837 4883 4883 4884 4888 4888 4888 4943 5246 5271 5272 5506 5560 5626 5627 5666 5667 5768 5826 5905 6103 6133 6133 6139 6153 6155 6187 6196 6302 6383 6424 6465 6478 6598 6601 6602 6660 6665 6669 7186 7200 7209 7237 7238 7274
3,145 146 146 184 184 195 205 205 218 313 482 482 555 664 750 978 1173 1281 1380 1416 1416 1500 1524 1612 1722 1764 1764 1833 1835 2081 2374 2452 2457 2464 2532 2607 2659 2691 2704 2768 2782 2825 2862 2862 3007 3158 3238 3245 3277 3295 3446 3551 3658 3675 3691 3750 3785 3834 3834 3985 4148 4480 4657 4769 4816 4816 4947 4947 5014 5093 5140 5140 5226 5228 5237 5269 5271 5421 5421 5463 5556 5556 5768 5825 5826 5953 6054 6153 6177 6178 6268 6388 6465 6548 6766 6805 6954 7011
1,53 93 169 174 178 314 355 411 442 569 631 646 1125 1562 1845 2439 2460 2612 2655 2655 2704 2705 2742 3011 3180 3241 3340 3342 3343 3355 3436 3497 3750 3779 3785 3878 4275 4303 4327 4344 4478 5061 5067 5092 5102 5143 5337 5452 5770 5786 5789 6302 6312 6383 6522 6548 6710 6734 6741 6762 6975
3,136 136 144 145 146 195 205 205 285 483 631 695 949 1103 1164 1316 1562 1706 1758 1823 2037 2044 2087 2333 2375 2616 2782 3033 3238 3245 3513 3634 3749 3799 3834 4148 4150 4153 4248 4480 4480 4552 4563 4612 4658 4682 4719 4765 4853 4883 4994 5092 5672 5672 5675 5676 5857 5889 5905 5906 5908 6027 6081 6162 6162 6163 6465 6613 6665 6742 7023 7375 7384 7386 7391 7393
0,100 154 563 1292 1440 1570 1579 1612 1677 2224 2439 2472 2612 2836 3186 3322 3750 3856 3896 4212 4480 5230 5424 5501 5512 5590 5683 5802 5854 6261 6434 6793 7152
1,74 89 174 175 178 181 217 401 442 474 476 701 701 708 716 847 852 1154 1228 1256 1524 1535 1573 2030 2058 2087 2101 2179 2374 2505 2600 2647 2962 3007 3279 3366 3440 3473 3553 3557 3698 3853 3986 4023 4050 4084 4085 4237 4362 4461 4480 4632 4909 4910 4952 5200 5213 5271 5356 5388 5506 5515 5612 5742 5768 5803 5822 6079 6172 6286 6380 6380 6383 6388 6412 6434 6465 6478 6531 6607 6642 6742 7011 7071 7105 7105 7106 7108 7108 7229 7294
4,100 132 136 227 375 375 477 595 605 632 776 1056 1078 1079 1142 1142 1143 1154 1224 1270 1409 1465 1524 1622 1705 1705 1750 1800 1833 1839 1880 1900 1943 1950 2058 2071 2271 2315 2439 2452 2470 2472 2488 2523 2552 2612 2620 2640 2659 2691 2706 2873 2889 2903 2958 3007 3055 3082 3157 3186 3212 3212 3213 3214 3282 3282 3283 3313 3749 3846 3846 3986 4110 4144 4201 4335 4480 4480 4549 4549 4765 4771 4828 4842 5199 5388 5388 5407 5487 5504 5667 5677 5737 5778 5780 5781 5887 5974 6005 6140 6177 6178 6289 6326 6326 6356 6362 6372 6424 6723 6734 6844 7001 7189 7370 7371
4,195 213 217 392 469 559 729 766 766 827 827 853 963 1035 1055 1138 1230 1562 1673 1752 1945 2023 2237 2333 2338 2340 2439 2440 2552 2565 2576 2612 2674 2741 2742 2914 2927 2976 3008 3061 3277 3762 3762 3846 3857 3892 3927 3955 3982 4020 4051 4466 4480 4480 4480 4484 4489 4496 4513 4559 4627 4708 4713 4766 4802 4802 4842 5248 5356 5451 5451 5462 5505 5546 5768 5826 5974 6003 6003 6065 6109 6114 6261 6266 6311 6465 6465 6485 6485 6610 6613 6613 6674 6790 6915 6921 6923 6924 7053 7059 7303 7370
0,89 93 100 122 174 180 262 337 473 569 631 632 632 672 716 868 952 1014 1240 1303 1348 1350 1371 1440 1537 1819 1893 1900 1912 1927 1951 2087 2139 2142 2169 2326 2357 2444 2470 2472 2472 2477 2497 2579 2579 2612 2663 2674 2711 2741 2838 3017 3017 3034 3101 3193 3295 3300 3539 3596 3641 3715 3830 3896 3896 3896 3968 4022 4036 4144 4169 4191 4474 4480 4480 4533 4798 4841 4938 4952 4953 5044 5069 5131 5131 5203 5229 5353 5496 5497 5512 5512 5591 5592 5649 5701 5792 5802 5803 5803 5898 5903 6112 6159 6168 6170 6185 6302 6434 6465 6522 6524 6552 6616 6639 6724 6793 6805 6865 6881 6916 6917 6940 7022 7293 7345
0,100 198 314 406 470 474 507 625 632 818 1493 1494 1509 1612 1738 1922 2031 2179 2377 2555 2579 2675 3295 4198 4409 4480 4480 4483 4678 4765 4828 4836 4862 4870 4999 5050 5142 5494 5532 5580 5614 5642 5675 5737 5741 5803 5803 5895 6119 6178 6496 6793 6916 7023 7152 7203
